Var1,Var2,Var3,value,min_species_for_fit,order,frac,data_type,tag
H._squamatum,T._zygis,L._subulatum,-0.0051011328243555365,1,3,-1,restoration,2025-01-17 17:12:183
H._squamatum,T._zygis,Other_species,0.04079265604881161,1,3,-1,restoration,2025-01-17 17:12:183
H._squamatum,U._sp,L._subulatum,1.4952017125838661,1,3,-1,restoration,2025-01-17 17:12:183
H._squamatum,U._sp,Other_species,-0.6823096817718067,1,3,-1,restoration,2025-01-17 17:12:183
H._squamatum,L._subulatum,Other_species,-0.4008367583430646,1,3,-1,restoration,2025-01-17 17:12:183
H._syriacum,T._zygis,U._sp,0.1706367104119367,1,3,-1,restoration,2025-01-17 17:12:183
H._syriacum,T._zygis,L._subulatum,-0.21548674978173443,1,3,-1,restoration,2025-01-17 17:12:183
H._syriacum,T._zygis,Other_species,-0.3766057179361644,1,3,-1,restoration,2025-01-17 17:12:183
H._syriacum,U._sp,L._subulatum,-0.5164471571731725,1,3,-1,restoration,2025-01-17 17:12:183
H._syriacum,U._sp,Other_species,0.36514775035240676,1,3,-1,restoration,2025-01-17 17:12:183
H._syriacum,L._subulatum,Other_species,-0.5145581411441155,1,3,-1,restoration,2025-01-17 17:12:183
T._zygis,U._sp,L._subulatum,0.8521522578362729,1,3,-1,restoration,2025-01-17 17:12:183
T._zygis,U._sp,Other_species,-0.24892824157941026,1,3,-1,restoration,2025-01-17 17:12:183
T._zygis,L._subulatum,Other_species,-0.15081597530569424,1,3,-1,restoration,2025-01-17 17:12:183
U._sp,L._subulatum,Other_species,-1.4378941640040968,1,3,-1,restoration,2025-01-17 17:12:183
H._squamatum,H._syriacum,T._zygis,-0.3964792376621151,1,3,-1,natural,2025-01-17 17:12:183
H._squamatum,H._syriacum,U._sp,-0.3472830440281561,1,3,-1,natural,2025-01-17 17:12:183
H._squamatum,H._syriacum,L._subulatum,-0.12223612905569493,1,3,-1,natural,2025-01-17 17:12:183
H._squamatum,H._syriacum,Other_species,0.44436135720156233,1,3,-1,natural,2025-01-17 17:12:183
H._squamatum,T._zygis,U._sp,-0.7469063712091338,1,3,-1,natural,2025-01-17 17:12:183
H._squamatum,T._zygis,L._subulatum,-0.14308097019073115,1,3,-1,natural,2025-01-17 17:12:183
H._squamatum,T._zygis,Other_species,-0.35109363737364047,1,3,-1,natural,2025-01-17 17:12:183
H._squamatum,U._sp,L._subulatum,-0.6622966370358394,1,3,-1,natural,2025-01-17 17:12:183
H._squamatum,U._sp,Other_species,-0.013630097763045705,1,3,-1,natural,2025-01-17 17:12:183
H._squamatum,L._subulatum,Other_species,-0.6265045590750321,1,3,-1,natural,2025-01-17 17:12:183
H._syriacum,T._zygis,U._sp,-0.304825194852327,1,3,-1,natural,2025-01-17 17:12:183
H._syriacum,T._zygis,L._subulatum,-0.24992905209983793,1,3,-1,natural,2025-01-17 17:12:183
H._syriacum,T._zygis,Other_species,-0.41912560464798404,1,3,-1,natural,2025-01-17 17:12:183
H._syriacum,U._sp,L._subulatum,0.315735370198896,1,3,-1,natural,2025-01-17 17:12:183
H._syriacum,U._sp,Other_species,-0.7118218334173622,1,3,-1,natural,2025-01-17 17:12:183
H._syriacum,L._subulatum,Other_species,-0.32873510966104474,1,3,-1,natural,2025-01-17 17:12:183
T._zygis,U._sp,L._subulatum,-0.20467253528801202,1,3,-1,natural,2025-01-17 17:12:183
T._zygis,U._sp,Other_species,-0.5076077941223748,1,3,-1,natural,2025-01-17 17:12:183
T._zygis,L._subulatum,Other_species,-0.5724352439098944,1,3,-1,natural,2025-01-17 17:12:183
U._sp,L._subulatum,Other_species,-0.785483448721494,1,3,-1,natural,2025-01-17 17:12:183
H._squamatum,H._syriacum,T._zygis,0.40535589929809546,1,3,-1,restoration,2025-01-17 17:12:163
H._squamatum,H._syriacum,U._sp,0.12847222153712842,1,3,-1,restoration,2025-01-17 17:12:163
H._squamatum,H._syriacum,L._subulatum,-0.4219803955220369,1,3,-1,restoration,2025-01-17 17:12:163
H._squamatum,H._syriacum,Other_species,0.27538164221727107,1,3,-1,restoration,2025-01-17 17:12:163
H._squamatum,T._zygis,U._sp,0.04593931297882004,1,3,-1,restoration,2025-01-17 17:12:163
H._squamatum,T._zygis,L._subulatum,0.2725284620583471,1,3,-1,restoration,2025-01-17 17:12:163
H._squamatum,T._zygis,Other_species,-0.0584067864707449,1,3,-1,restoration,2025-01-17 17:12:163
