Var1,Var2,Var3,value,min_species_for_fit,order,frac,data_type,tag
H._squamatum,L._subulatum,Other_species,-0.4295772675973444,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,O._tridentata,P._albicans,-0.22710290266886504,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,O._tridentata,Other_species,0.17301728934571703,1,3,-1,restoration,2025-01-17 19:38:043
H._squamatum,P._albicans,Other_species,-2.265305664774821,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,T._zygis,U._sp,0.189769976782852,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,T._zygis,L._subulatum,0.16211647109095226,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,T._zygis,O._tridentata,0.6802369597579925,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,T._zygis,P._albicans,-0.9752826718638921,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,T._zygis,Other_species,0.1260976480471878,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,U._sp,L._subulatum,-2.4594566637661814,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,U._sp,O._tridentata,-0.220616854990919,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,U._sp,P._albicans,-0.1264215260699476,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,U._sp,Other_species,-0.30174657781744063,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,L._subulatum,O._tridentata,0.48840313281635805,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,L._subulatum,P._albicans,0.26900947038401,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,L._subulatum,Other_species,-0.5748949504730493,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,O._tridentata,P._albicans,1.2729159864905137,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,O._tridentata,Other_species,-0.6081426774179867,1,3,-1,restoration,2025-01-17 19:38:043
H._syriacum,P._albicans,Other_species,0.13645087808902223,1,3,-1,restoration,2025-01-17 19:38:043
T._zygis,U._sp,L._subulatum,0.4823290897986705,1,3,-1,restoration,2025-01-17 19:38:043
T._zygis,U._sp,O._tridentata,-1.8074324474358319,1,3,-1,restoration,2025-01-17 19:38:043
T._zygis,U._sp,P._albicans,-0.6631608671302741,1,3,-1,restoration,2025-01-17 19:38:043
T._zygis,U._sp,Other_species,-0.3017390380825217,1,3,-1,restoration,2025-01-17 19:38:043
T._zygis,L._subulatum,O._tridentata,-0.21580507180197928,1,3,-1,restoration,2025-01-17 19:38:043
T._zygis,L._subulatum,P._albicans,-0.2557833808734167,1,3,-1,restoration,2025-01-17 19:38:043
